,AHU 2 Supply Air Pressure (Pa),AHU 2 fan VFD state [0 off 1 on],AHU 2 Outdoor Air Damper (%),AHU 2 Exhaust Air Damper (%),AHU 2 Heat Recovery Wheel (%),AHU 2 Heating Coil State (%),AHU 2 Cooling Coil State (%),AHU 2 Humidifier State (%),AHU 2 Return Air Temperature [degC],AHU 2 Return Air Humidity [%],AHU 2 Supply Air Temperature [degC],AHU 2 Supply Air Humidity [%],Outdoor temperature (degC),Outdoor humidity (degC),Mixed Air Temperature (degC),AHU 2 Supply Air Temperature Setpoint (degC),AHU 2 Supply Air Pressure Setpoint (Pa),Chilled water VFD pump state [0 off 1 on],Binary availability schedule of the AHU fans
2017-01-08 22:00,-1.2277,0,0,0,0,5.6288,0,0,10.133,24.509,19.41,13.472,-17.815,53.05,44.506,16,450,0,0
2017-01-08 23:00,-1.0547,0,0,0,0,0,0,0,10.071,24.724,20.031,13.46,-18.442,53.13,29.991,16,450,0,0
2017-01-09 0:00,-1.0186,0,0,0,0,0,0,0,8.349,25.411,20.083,13.458,-18.814,53.857,24.116,16,450,0,0
2017-01-09 1:00,-0.9577,0,0,0,0,0,0,0,7.4862,26.327,20.08,13.458,-19.076,53.833,20.788,16,450,0,0
2017-01-09 2:00,-1.0224,0,0,0,0,0,0,0,6.6088,27.149,20.142,13.454,-19.346,54.142,18.394,16,450,0,0
2017-01-09 3:00,-1.0318,0,0,0,0,0,0,0,5.8486,29.256,20.213,13.452,-19.165,53.894,16.964,16,450,0,0
2017-01-09 4:00,-1.0386,0,0,0,0,0,0,0,5.1794,29.108,20.216,13.455,-19.223,53.779,16.385,16,450,0,0
2017-01-09 5:00,-1.026,0,0,0,0,0,0,0,4.8001,29.585,20.325,13.454,-19.568,54.851,16.109,16,450,0,0
2017-01-09 6:00,-1.0651,0,0,0,0,0,0,0,4.5908,29.63,20.381,13.449,-19.352,53.181,16.025,16,450,0,0
2017-01-09 7:00,-1.0887,0,0,0,0,0,0,0,4.5374,29.533,20.304,13.451,-18.316,53.26,15.965,16,450,0,0
2017-01-09 8:00,77.361,66.954,46.607,13.858,0,0,0,22.75,20.37,11.648,15.393,13.525,-17.481,54.192,15.411,16,362.5,0,1
2017-01-09 9:00,70.044,57.404,42.517,17.633,0,0,0,68,20.637,11.767,16.004,13.432,-15.831,51.443,15.438,16,300,0,1
2017-01-09 10:00,70.132,57.404,42.517,18.85,0,0,0,99,20.708,11.94,15.962,13.433,-14.64,49.713,15.375,16,300,0,1
2017-01-09 11:00,70.281,57.404,45.026,20.099,0,0,0,100,20.78,12.245,16.068,13.44,-13.017,49.048,15.537,16,300,0,1
2017-01-09 12:00,66.861,57.404,52.542,31.498,0,0,0,100,20.839,12.672,16.017,13.446,-12.439,50.931,15.299,16,300,0,1
2017-01-09 13:00,69.443,57.404,34.04,29.814,0,0,0,100,20.865,13.056,15.995,13.748,-11.489,52.156,15.372,16,300,0,1
2017-01-09 14:00,78.226,57.404,22.242,0.20708,0,0,0,100,21.014,13.428,18.008,13.421,-10.088,53.222,16.856,18,300,0,1
2017-01-09 15:00,77.79,62.411,24.744,0,0,0,0,100,21.101,13.581,18.025,13.413,-11.778,56.44,17.115,18,300,0,1
2017-01-09 16:00,79.639,62.411,29.78,0,0,0,0,100,21.145,13.696,18.013,13.487,-11.169,55.798,16.974,18,300,0,1
2017-01-09 17:00,77.616,62.411,24.723,0.034439,0,0,0,100,21.165,13.779,17.963,13.583,-11.643,57.782,16.958,18,300,0,1
2017-01-09 18:00,80.238,62.411,27.248,0.077806,0,0,0,100,21.201,13.804,17.973,13.676,-11.193,59.051,16.814,18,300,0,1
2017-01-09 19:00,80.859,62.411,32.264,1.635,0,0,0,100,21.209,13.93,18.026,13.976,-10.005,63.817,16.973,18,300,0,1
2017-01-09 20:00,76.752,62.411,29.747,1.2863,0,0,0,100,21.19,14.237,17.987,14.667,-7.852,69.007,16.998,18,300,0,1
2017-01-09 21:00,75.208,57.41,37.336,7.5099,0,0,0,100,21.188,14.479,18.056,14.909,-7.1947,67.155,17.151,18,300,0,1
2017-01-09 22:00,-1.3558,0,0,0,0,40.007,0,0,17.99,18.714,16.56,17.687,-8.4835,65.422,31.943,18,395,0,0
2017-01-09 23:00,-1.6355,0,0,0,0,100,0,0,14.877,22.612,16.695,17.332,-9.614,64.071,50,18,450,0,0
2017-01-10 0:00,-1.8013,0,0,0,0,99.469,0,0,12.565,25.347,17.457,16.69,-9.2614,64.127,50,18,450,0,0
2017-01-10 1:00,-1.6319,0,0,0,0,36.64,0,0,12.987,26.324,19.591,14.85,-7.7879,62.427,48.554,18,450,0,0
2017-01-10 2:00,-1.401,0,0,0,0,0,0,0,13.382,25.506,20.321,13.933,-6.6666,57.937,35.479,18,450,0,0
2017-01-10 3:00,-1.3929,0,0,0,0,0,0,0,12.778,25.66,20.37,13.93,-6.8742,54.931,28.282,18,450,0,0
2017-01-10 4:00,-1.3595,0,0,0,0,0,0,0,12.106,25.922,20.353,13.869,-7.4194,51.325,24.61,18,450,0,0
2017-01-10 5:00,-1.3471,0,0,0,0,0,0,0,11.802,26.252,20.416,13.864,-7.0596,49.1,22.149,18,450,0,0
2017-01-10 6:00,-1.3723,0,0,0,0,0,0,0,11.353,26.623,20.343,13.923,-7.2289,47.253,20.238,18,450,0,0
2017-01-10 7:00,-1.3613,0,0,0,0,0,0,0,10.935,27.031,20.445,13.857,-7.2886,46.918,19.069,18,450,0,0
2017-01-10 8:00,79.208,68.029,60.655,17.284,0,0,14.987,22,20.848,14.455,16.387,14.705,-7.5087,47.92,17.378,18,362.5,0,1
2017-01-10 9:00,73.169,59.366,37.565,8.5016,0,0,0,67,21.138,14.771,17.946,14.723,-7.3583,46.935,16.893,18,300,0,1
2017-01-10 10:00,93.727,66.874,11.54,0.075788,0,0,0,98.75,21.281,15.231,19.066,14.697,-6.7504,47.585,17.625,19.167,300,0,1
2017-01-10 11:00,78.875,61.867,58.338,41.669,0,0,0,100,21.276,15.529,15.921,17.223,-6.0488,48.825,15.362,16.333,300,0,1
2017-01-10 12:00,74.645,59.367,62.607,46.451,0,0,0,100,21.206,15.747,16.006,17.363,-4.9419,41.812,15.316,16,300,0,1
2017-01-10 13:00,76.373,59.367,62.607,48.556,0,0,0,100,21.223,16.026,15.963,17.941,-4.7874,45.087,15.314,16,300,0,1
2017-01-10 14:00,68.542,59.367,62.607,47.683,0,0,0,100,21.211,16.581,15.988,19.379,-5.4962,62.452,15.454,16,300,0,1
2017-01-10 15:00,68.756,59.367,62.607,45.085,0,0,0,100,21.228,17.067,15.968,20.108,-7.0707,85.297,15.451,16,300,0,1
2017-01-10 16:00,73.068,59.367,62.607,44.633,0,0,0,100,21.248,17.542,16.015,21.003,-6.8486,92.5,15.416,16,300,0,1
2017-01-10 17:00,71.479,59.367,62.607,45.842,0,0,0,100,21.247,17.989,16.031,21.782,-6.3358,92.5,15.4,16,300,0,1
2017-01-10 18:00,67.069,59.367,62.607,49.089,0,0,0,100,21.241,18.299,16.03,22.337,-5.7529,92.5,15.339,16,300,0,1
2017-01-10 19:00,67.221,59.367,62.607,50.429,0,0,0,100,21.221,18.664,15.993,23.1,-5.1657,92.5,15.339,16,300,0,1
2017-01-10 20:00,66.538,59.367,67.695,52.115,0,0,0,100,21.201,19.099,16.031,23.947,-4.4919,92.5,15.28,16,300,0,1
2017-01-10 21:00,67.036,59.367,67.695,55.18,0,0,0,100,21.179,19.733,15.948,25.153,-3.2199,92.5,15.238,16,300,0,1
2017-01-10 22:00,-1.5766,0,0,0,0,0,0,0,18.503,24.868,14.659,29.127,-2.7081,92.5,15.96,13.692,387.5,0,0
2017-01-10 23:00,-1.5091,0,0,0,0,0,0,0,16.145,28.957,14.13,30.658,-2.082,92.5,16.664,13.051,450,0,0
2017-01-11 0:00,-1.5483,0,0,0,0,0,0,0,15.824,29.993,14.135,30.019,-1.2223,92.5,16.693,13.052,450,0,0
2017-01-11 1:00,-1.5929,0,0,0,0,0,0,0,15.653,30.933,14.182,30.039,-0.82278,92.5,16.623,13,450,0,0
2017-01-11 2:00,-1.6035,0,0,0,0,0,0,0,15.309,32.202,14.773,29.394,-0.55997,92.5,16.392,13.023,450,0,0
2017-01-11 3:00,-1.6067,0,0,0,0,0,0,0,14.689,33.62,15.24,28.023,-0.042318,92.5,16.766,13,450,0,0
2017-01-11 4:00,-1.6491,0,0,0,0,0,0,0,15.091,33.516,14.402,29.762,1.1421,92.5,16.771,13,450,0,0
2017-01-11 5:00,-1.6431,0,0,0,0,0,0,0,15.784,32.698,14.196,30.676,1.0306,92.5,16.245,13,450,0,0
2017-01-11 6:00,-1.6438,0,0,0,0,0,0,0,15.949,32.671,14.028,31.317,0.82855,87.171,15.907,13.385,450,0,0
2017-01-11 7:00,-1.6161,0,0,0,0,0,0,0,15.977,32.381,13.861,31.467,0.79767,75.181,15.63,14.31,450,0,0
2017-01-11 8:00,80.953,69.48,84.818,55.102,0,0,2.7436,23.25,21.078,21.166,15.568,26.208,1.2839,59.55,15.288,16,362.5,0,1
2017-01-11 9:00,66.291,56.597,69.682,59.437,0,0,0,68.25,21.06,21.411,16.028,26.368,1.6076,54.58,15.128,16,300,0,1
2017-01-11 10:00,69.204,56.597,69.682,60.154,0,0,0,99.083,21.074,21.753,16.042,26.658,1.9151,53.869,15.102,16,300,0,1
2017-01-11 11:00,75.118,56.597,74.718,60.75,0,0,0,100,21.025,21.861,15.98,26.696,2.1992,51.433,15.194,16,300,0,1
2017-01-11 12:00,78.884,56.597,74.718,65.517,0,0,0,100,21.043,22.174,16.016,27.254,3.4912,45.857,15.126,16,300,0,1
2017-01-11 13:00,83.997,61.603,74.718,67.785,0,0,0,100,21.022,22.49,16.02,27.342,4.4431,40.449,15.201,16,300,0,1
2017-01-11 14:00,74.292,61.603,79.779,68.817,0,0,0,100,21.044,22.654,15.962,27.48,4.5326,40.251,14.992,16,300,0,1
2017-01-11 15:00,71.113,61.603,79.779,67.451,0,0,0,100,21.053,23.051,16.032,28.434,3.8147,46.693,15.195,16,300,0,1
2017-01-11 16:00,66.995,56.601,79.779,66.738,0,0,0,100,21.043,23.245,15.961,28.387,3.5349,47.237,15.06,16,300,0,1
2017-01-11 17:00,67.17,56.601,74.758,65.39,0,0,0,100,21.058,23.099,15.989,27.961,2.9457,48.808,15.118,16,300,0,1
2017-01-11 18:00,66.186,56.601,74.758,64.762,0,0,0,100,21.079,22.835,15.956,27.63,2.3557,49.894,15.032,16,300,0,1
2017-01-11 19:00,65.506,56.601,74.758,63.753,0,0,0,100,21.078,22.606,16.001,27.503,2.0809,51.828,15.197,16,300,0,1
2017-01-11 20:00,64.541,56.601,74.758,66.118,0,0,0,100,21.061,22.52,15.986,27.675,2.085,52.757,15.221,16,300,0,1
2017-01-11 21:00,65.645,56.601,79.793,68.877,0,0,0,100,21.063,22.612,16.048,28.024,3.0852,51.059,15.113,16,300,0,1
2017-01-11 22:00,-1.8413,0,0,0,0,0,0,0,18.842,27.074,15.223,30.07,3.3858,48.963,16.726,13.662,387.5,0,0
2017-01-11 23:00,-1.7701,0,0,0,0,0,0,0,16.948,30.726,15.29,30.739,3.5164,47.578,18.271,13,450,0,0
2017-01-12 0:00,-1.7996,0,0,0,0,0,0,0,16.549,31.719,15.681,30.061,4.0242,46.607,18.884,13,450,0,0
2017-01-12 1:00,-1.7935,0,0,0,0,0,0,0,16.383,32.613,15.965,29.831,3.7715,48.745,19.101,13,450,0,0
2017-01-12 2:00,-1.8048,0,0,0,0,0,0,0,16.313,32.87,16.104,29.774,3.963,51.247,19.177,13,450,0,0
2017-01-12 3:00,-1.8237,0,0,0,0,0,0,0,16.288,32.888,16.224,29.46,4.0829,55.812,19.162,13,450,0,0
2017-01-12 4:00,-1.8068,0,0,0,0,0,0,0,16.219,33.28,16.253,29.388,3.0431,86.389,19.101,13,450,0,0
2017-01-12 5:00,-1.7783,0,0,0,0,0,0,0,16.18,33.724,16.18,29.747,2.7526,92.5,18.921,13.012,450,0,0
2017-01-12 6:00,-1.7756,0,0,0,0,0,0,0,16.255,34.178,16.128,30.233,2.5447,92.5,18.732,13.105,450,0,0
2017-01-12 7:00,-1.7355,0,0,0,0,0,0,0,16.302,35.237,16.023,31.474,1.5397,92.5,18.509,13.005,450,0,0
2017-01-12 8:00,86.373,68.209,83.414,60.354,0,0,15.127,28.585,21.237,25.394,15.108,34.83,1.6018,92.5,15.221,16,362.5,0,1
2017-01-12 9:00,72.545,58.764,74.419,63.485,0,0,0,42.778,21.234,27.123,15.993,36.794,1.9475,92.5,15.148,16,300,0,1
2017-01-12 10:00,77.883,58.764,74.419,64.939,0,0,0,51.675,21.28,28.258,15.978,38.259,2.157,92.5,15.041,16,300,0,1
2017-01-12 11:00,70.579,58.764,74.419,62.44,0,0,0,57.106,21.256,28.876,16.03,38.465,1.8754,92.5,15.19,16,300,0,1
2017-01-12 12:00,77.156,58.764,74.419,62.841,0,0,0,61.044,21.272,29.232,16.018,38.711,1.9162,92.5,15.069,15.99,300,0,1
2017-01-12 13:00,71.341,58.764,69.403,59.931,0,0,0,64.512,21.25,29.194,16.006,37.706,1.461,92.5,15.255,16,300,0,1
2017-01-12 14:00,73.479,58.764,69.403,57.845,0,0,0,70.646,21.251,28.668,15.977,36.483,0.7516,92.5,15.278,16,300,0,1
2017-01-12 15:00,69.206,58.764,69.403,56.31,0,0,0,77.856,21.234,28.493,15.995,36.404,0.59537,92.5,15.249,15.953,300,0,1
2017-01-12 16:00,69.419,58.764,69.403,53.567,0,0,0,86.757,21.239,28.073,16.02,35.327,-0.036982,92.5,15.319,16,300,0,1
2017-01-12 17:00,67.034,58.764,69.403,51.919,0,0,0,97.646,21.234,27.38,15.975,34.048,-0.73234,92.5,15.324,16,300,0,1
2017-01-12 18:00,66.237,58.764,64.383,51.826,0,0,0,100,21.218,26.745,15.99,33.41,-0.84314,92.5,15.339,16,300,0,1
2017-01-12 19:00,66.863,58.764,64.383,48.736,0,0,0,100,21.19,26.156,16.043,32.487,-1.6421,92.5,15.461,16,300,0,1
2017-01-12 20:00,65.272,58.764,64.383,47.044,0,0,0,100,21.174,25.368,16.019,31.086,-2.1896,92.5,15.552,16,300,0,1
2017-01-12 21:00,63.119,58.764,59.351,46.967,0,0,0,100,21.143,24.239,16.027,29.008,-2.9337,89.178,15.391,16,300,0,1
2017-01-12 22:00,-1.4884,0,0,0,0,0,0,0,18.626,29.298,14.547,32.884,-4.1207,90.432,15.712,13.355,387.5,0,0
2017-01-12 23:00,-1.3593,0,0,0,0,0,0,0,16.628,33.424,13.785,36.062,-4.1851,85.175,16.239,13,450,0,0
2017-01-13 0:00,-1.3746,0,0,0,0,0,0,0,16.054,34.57,13.537,36.148,-4.4525,75.992,16.11,13,450,0,0
2017-01-13 1:00,-1.3526,0,0,0,0,0,0,0,15.893,35.023,13.294,36.492,-4.8862,71.553,15.701,13,450,0,0
2017-01-13 2:00,-1.3392,0,0,0,0,0,0,0,15.873,34.756,12.975,36.618,-5.0893,62.993,15.274,13,450,0,0
2017-01-13 3:00,-1.3368,0,0,0,0,0,0,0,15.879,34.451,12.695,36.661,-4.711,59.544,14.98,13.016,450,0,0
2017-01-13 4:00,-1.3703,0,0,0,0,0,0,0,16.026,33.811,12.604,36.435,-3.8657,62.977,14.92,13.008,450,0,0
2017-01-13 5:00,-1.365,0,0,0,0,14.617,0,0,16.001,33.416,12.583,35.836,-4.8421,80.441,20.137,13,450,0,0
2017-01-13 6:00,-1.4842,0,0,0,0,3.1344,0,0,15.269,33.684,16.765,28.294,-6.4279,58.91,32.402,13.582,450,0,0
2017-01-13 7:00,-1.3748,0,0,0,0,0,0,0,14.956,33.498,17.317,25.22,-7.3215,50.711,23.481,14.577,450,0,0
2017-01-13 8:00,82.351,66.576,73.325,33.964,0,0,16.409,47.411,21.083,20.103,14.601,22.515,-7.4354,49.778,15.474,16,362.5,0,1
2017-01-13 9:00,68.731,58.471,52.025,28.078,0,0,0,93.262,21.099,18.878,16.07,20.887,-8.1996,44.035,15.383,16,300,0,1
2017-01-13 10:00,73.1,58.471,46.96,26.026,0,0,0,100,21.108,17.956,16.004,19.662,-8.2556,42.137,15.281,16,300,0,1
2017-01-13 11:00,80.042,58.471,49.479,26.255,0,0,0,100,21.136,17.328,16.024,18.854,-8.0563,38.514,15.143,16,300,0,1
2017-01-13 12:00,78.815,58.471,49.479,27.865,0,0,0,100,21.173,16.905,16.107,18.486,-8.2329,42.703,15.395,16,300,0,1
2017-01-13 13:00,71.935,58.471,49.479,28.401,0,0,0,100,21.204,16.377,16.091,17.672,-8.7372,37.179,15.222,16,300,0,1
2017-01-13 14:00,69.033,58.471,51.967,28.827,0,0,0,100,21.203,15.956,15.986,17.118,-9.3958,33.474,15.157,16,300,0,1
2017-01-13 15:00,70.671,58.471,49.44,27.621,0,0,0,100,21.177,15.309,16.028,16.145,-10.317,29.253,15.317,16,300,0,1
2017-01-13 16:00,68.481,58.471,49.421,28.297,0,0,0,100,21.179,14.619,15.921,15.176,-10.984,27.448,15.242,16,300,0,1
2017-01-13 17:00,63.763,58.471,51.942,32.051,0,0,0,100,21.217,14.222,16.082,15.054,-11.483,30.008,15.406,16,300,0,1
2017-01-13 18:00,64.61,58.471,51.093,31.005,0,0,0,100,21.259,13.93,15.975,14.892,-11.818,34.619,15.323,16,300,0,1
2017-01-13 19:00,63.998,58.471,51.913,30.136,0,0,0,100,21.253,13.612,15.975,14.603,-12.436,38.408,15.164,16,300,0,1
2017-01-13 20:00,64.569,58.471,49.396,28.228,0,0,0,100,21.231,13.3,15.945,14.26,-13.194,41.443,15.195,16,300,0,1
2017-01-13 21:00,65.656,58.471,49.396,23.904,0,0,0,100,21.206,13.022,16.052,13.937,-13.784,42.05,15.356,16,300,0,1
2017-01-13 22:00,-1.0969,0,0,0,0,2.1204,0,0,18.112,16.966,13.718,17.187,-14.623,43.177,14.69,14.39,387.5,0,0
2017-01-13 23:00,-1.0254,0,0,0,0,14.868,0,0,15.576,20.158,15.025,17.873,-15.026,44.753,40.677,13.054,450,0,0
2017-01-14 0:00,-1.2434,0,0,0,0,0,0,0,14.461,21.668,17.661,14.405,-15.451,45.155,28.532,13.063,450,0,0
2017-01-14 1:00,-1.0732,0,0,0,0,0,0,0,14.392,21.874,16.588,15.286,-15.619,45.905,20.536,13,450,0,0
2017-01-14 2:00,-0.93021,0,0,0,0,0,0,0,14.748,21.648,14.457,17.469,-15.836,46.86,15.747,13.61,450,0,0
2017-01-14 3:00,-0.94142,0,0,0,0,39.95,0,0,14.917,21.427,14.925,17.591,-15.821,46.181,31.822,15.527,450,0,0
2017-01-14 4:00,-1.5611,0,0,0,0,0,0,0,13.371,23.1,17.341,14.365,-16.308,50.599,43.297,15.765,450,0,0
2017-01-14 5:00,-1.1526,0,0,0,0,0,0,0,9.2467,26.335,18.85,14.042,-16.325,54.542,33.822,15.552,450,0,0
2017-01-14 6:00,-1.1579,0,0,0,0,0,0,0,8.3377,27.188,20.351,13.454,-16.84,58.659,25.788,15.194,450,0,0
2017-01-14 7:00,-1.1499,0,0,0,0,0,0,0,8.0004,27.46,20.897,13.439,-17.126,56.911,21.337,14.577,450,0,0
2017-01-14 8:00,-1.104,0,0,0,0,0,0,0,7.1339,28.656,21.06,13.446,-16.89,58.455,18.685,14.516,450,0,0
2017-01-14 9:00,39.469,68.859,60.386,14.828,0,0,16.667,5.25,13.969,20.625,18.333,14.193,-15.621,53.034,16.949,15.211,362.5,0,1
2017-01-14 10:00,65.667,57.903,51.142,28.666,0,0,0,44.25,21.117,13.128,16.019,13.748,-13.987,44.178,15.301,16,300,0,1
2017-01-14 11:00,64.976,57.903,51.142,32.359,0,0,0,87.75,21.187,12.86,15.964,13.432,-12.808,37.568,15.285,16,300,0,1
2017-01-14 12:00,65.403,57.903,51.142,33.885,0,0,0,100,21.19,12.612,16.013,13.435,-11.864,31.842,15.343,16,300,0,1
2017-01-14 13:00,65.708,57.903,56.176,34.427,0,0,0,100,21.189,12.4,15.986,13.44,-11.76,32.875,15.429,16,300,0,1
2017-01-14 14:00,65.095,57.903,56.176,37.044,0,0,0,100,21.193,12.307,15.978,13.438,-11.144,34.015,15.398,16,300,0,1
2017-01-14 15:00,65.566,57.903,56.176,38.013,0,0,0,100,21.187,12.281,15.955,13.441,-11.084,36.568,15.469,16,300,0,1
2017-01-14 16:00,66.232,57.903,56.176,36.36,0,0,0,100,21.211,12.24,16.01,13.435,-11.545,38.666,15.496,16,300,0,1
2017-01-14 17:00,63.98,57.903,56.176,38.194,0,0,0,100,21.24,12.219,16.003,13.432,-12.305,42.91,15.475,16,300,0,1
2017-01-14 18:00,31.856,0,0,18.461,0,0,0,50,20.28,13.288,15.316,13.966,-11.92,45.291,15.301,15.596,395,0,0
2017-01-14 19:00,-1.0136,0,0,0,0,0,0,0,16.575,17.44,13.25,17.139,-12.281,49.777,15.421,13.326,450,0,0
2017-01-14 20:00,-1.0264,0,0,0,0,8.7196,0,0,15.819,18.997,12.506,18.535,-11.331,49.753,15.178,13.099,450,0,0
2017-01-14 21:00,-1.3159,0,0,0,0,10.521,0,0,14.996,19.895,16.716,14.995,-10.934,49.997,41.374,13.965,450,0,0
2017-01-14 22:00,-1.4556,0,0,0,0,0,0,0,14.246,21.249,16.847,14.21,-10.727,52.531,29.517,13.96,450,0,0
2017-01-14 23:00,-1.2495,0,0,0,0,0,0,0,12.123,23.484,17.17,14.69,-10.138,54.725,26.038,13.166,450,0,0
2017-01-15 0:00,-1.2766,0,0,0,0,0,0,0,9.4227,25.05,19.462,13.46,-9.9049,58.775,23.513,13,450,0,0
2017-01-15 1:00,-1.2856,0,0,0,0,0,0,0,8.6318,26.369,19.949,13.444,-9.6477,61.139,20.62,13,450,0,0
2017-01-15 2:00,-1.2927,0,0,0,0,0,0,0,8.2162,27.26,20.129,13.443,-9.4855,64.124,18.529,13,450,0,0
2017-01-15 3:00,-1.288,0,0,0,0,0,0,0,7.8321,28.016,20.229,13.447,-9.9247,67.027,17.448,13,450,0,0
2017-01-15 4:00,-1.2751,0,0,0,0,0,0,0,7.6534,28.15,20.32,13.448,-9.8926,68.829,16.961,13,450,0,0
2017-01-15 5:00,-1.312,0,0,0,0,0,0,0,7.3371,28.88,20.372,13.447,-8.8391,66.671,16.793,13,450,0,0
2017-01-15 6:00,-1.3138,0,0,0,0,0,0,0,7.201,29.434,20.436,13.442,-9.2673,68.745,16.755,13,450,0,0
2017-01-15 7:00,-1.3016,0,0,0,0,0,0,0,7.0242,30.005,20.475,13.438,-9.5726,68.941,16.766,13,450,0,0
2017-01-15 8:00,-1.3348,0,0,0,0,0,0,0,6.966,30.277,20.586,13.437,-9.7219,61.42,16.786,13,450,0,0
2017-01-15 9:00,-1.3846,0,0,0,0,0,0,0,7.0274,30.424,20.937,13.441,-9.5672,52.029,16.923,13,450,0,0
2017-01-15 10:00,-1.4321,0,0,0,0,0,0,0,7.3864,29.946,20.904,13.436,-8.8329,45.898,17.097,13,450,0,0
2017-01-15 11:00,-1.4914,0,0,0,0,0,0,0,8.2073,29.162,20.904,13.437,-7.8288,42.353,17.216,13,450,0,0
2017-01-15 12:00,-1.4734,0,0,0,0,0,0,0,9.1849,28.312,20.65,13.43,-7.3109,38.53,17.331,13,450,0,0
2017-01-15 13:00,26.982,58.473,84.165,21.31,0,0,0.9622,4.5833,13.988,22.062,18.09,14.865,-6.8239,37.728,15.424,13.093,362.5,0,0
2017-01-15 14:00,53.443,55.594,66.462,51.61,0,0,0,42.75,21.158,14.415,15.212,16.055,-6.914,37.538,14.988,15.106,300,0,0
2017-01-15 15:00,50.232,55.594,66.462,49.046,0,0,0,86.583,21.185,14.384,15.977,15.235,-7.2533,39.781,15.484,15.976,300,0,0
2017-01-15 16:00,55.486,55.594,61.418,46.872,0,0,0,100,21.177,14.374,15.875,15.148,-7.3595,40.576,15.485,15.892,300,0,0
2017-01-15 17:00,56.328,55.594,61.418,45.608,0,0,0,100,21.188,14.301,15.945,15.01,-7.8118,42.017,15.432,15.979,300,0,0
2017-01-15 18:00,54.479,55.594,61.418,46.528,0,0,0,100,21.169,14.265,16.027,15.055,-8.0143,43.707,15.43,15.98,300,0,0
2017-01-15 19:00,14.378,0,0,12.243,0,5.8669,0,25,19.593,16.185,15.031,16.531,-8.8681,48.097,15.668,16,387.5,0,0
2017-01-15 20:00,-1.4304,0,0,0,0,41.569,0,0,16.002,20.466,16.546,16.579,-9.1369,50.809,48.683,15.967,450,0,0
2017-01-15 21:00,-1.6088,0,0,0,0,0,0,0,13.728,23.218,16.738,16.298,-9.1391,50.381,40.684,15.014,450,0,0
2017-01-15 22:00,-1.3397,0,0,0,0,0,0,0,11.408,25.195,19.749,14.099,-9.2387,52.067,32.098,13.71,450,0,0
2017-01-15 23:00,-1.3396,0,0,0,0,0,0,0,11.149,25.648,20.483,13.447,-10.275,56.709,26.048,13.453,450,0,0
2017-01-16 0:00,-1.3244,0,0,0,0,0,0,0,10.626,26.522,20.715,13.446,-10.403,57.927,22.743,13.233,450,0,0
2017-01-16 1:00,-1.3036,0,0,0,0,0,0,0,9.4742,27.733,20.768,13.437,-10.813,61.363,20.432,13,450,0,0
2017-01-16 2:00,-1.3289,0,0,0,0,0,0,0,9.3488,27.638,20.908,13.44,-10.629,60.733,18.919,13,450,0,0
2017-01-16 3:00,-1.3201,0,0,0,0,0,0,0,9.1574,27.863,20.921,13.436,-10.414,62.938,18.19,13,450,0,0
2017-01-16 4:00,-1.3698,0,0,0,0,0,0,0,8.7986,28.321,20.944,13.445,-9.8074,62.001,17.866,13,450,0,0
2017-01-16 5:00,-1.3433,0,0,0,0,0,0,0,8.5719,28.934,20.989,13.447,-11.186,63.295,17.722,13,450,0,0
2017-01-16 6:00,-1.3249,0,0,0,0,0,0,0,8.1171,29.505,21.084,13.434,-11.694,65.191,17.656,13.205,450,0,0
2017-01-16 7:00,-1.3676,0,0,0,0,0,0,0,8.0573,29.836,21.058,13.428,-10.251,63.842,17.602,13.166,450,0,0
2017-01-16 8:00,68.565,67.135,70.762,36.032,0,0,16.667,23.25,20.137,14.488,14.95,15.972,-9.4405,64.495,15.652,16,362.5,0,1
2017-01-16 9:00,66.898,57.314,61.661,43.845,0,0,0,68.25,21.303,14.89,16.041,16.804,-7.6979,63.474,15.452,16,300,0,1
2017-01-16 10:00,70.197,57.314,61.661,47.855,0,0,0,99.083,21.326,15.543,15.989,17.988,-5.0923,59.855,15.392,16,300,0,1
2017-01-16 11:00,83.095,57.314,66.669,56.113,0,0,0,100,21.289,16.669,15.982,19.765,-1.4847,51.835,15.057,16,300,0,1
2017-01-16 12:00,83.202,57.314,71.7,59.601,0,0,0,100,21.239,17.419,16.004,20.516,-0.08992,45.568,15.232,16,300,0,1
2017-01-16 13:00,81.861,57.314,76.75,62.999,0,0,0,100,21.225,17.798,15.822,20.926,1.3347,39.784,15.044,15.925,300,0,1
2017-01-16 14:00,84.145,57.314,79.122,67.172,0,0,0,100,21.199,17.971,15.901,20.728,2.5921,32.929,14.828,15.929,300,0,1
2017-01-16 15:00,94.884,62.314,79.122,68.44,0,0,0,100,21.208,18.292,15.909,21.102,3.1187,32.401,15.068,15.927,300,0,1
2017-01-16 16:00,80.16,62.314,74.122,64.921,0,0,0,100,21.23,18.577,15.966,21.36,2.4434,34.842,15.087,16,300,0,1
2017-01-16 17:00,70.445,57.29,74.122,59.948,0,0,0,100,21.232,18.511,15.967,21.3,1.0495,38.558,15.18,16,300,0,1
2017-01-16 18:00,70.43,57.29,69.088,56.529,0,0,0,100,21.227,18.3,15.98,21.145,-0.28562,42.781,15.294,16,300,0,1
2017-01-16 19:00,72.042,57.29,69.088,53.25,0,0,0,100,21.235,18.113,16.01,20.975,-1.4129,47.122,15.325,16,300,0,1
